glycoform mass,?mass (ppm),structure,type,peptide mass [M],peptide sequence,theoretical glycopeptide mass,mod.,Links
1227.439,10.138,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1928.871,n.a.,3156.31,,UniCarbKB
1170.417,4.923,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,637.307,n.a.,1807.724,,UniCarbKB
1227.439,5.013,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1764.894,n.a.,2992.333,,UniCarbKB
1257.449,3.04,(Hex)1 (HexNAc)1 + (Man)3(GlcNAc)2,hybrid/complex,1373.704,n.a.,2631.153,,UniCarbKB
1362.481,-6.389,(Hex)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,high_man,1610.805,n.a.,2973.286,,UniCarbKB
1499.502,14.799,(Hex)8 (HexNAc)1,-,1473.721,n.a.,2973.223,,UniCarbKB
2060.755,-1.303,(Hex)2 (HexNAc)2 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,1006.508,n.a.,3067.263,,UniCarbKB
1186.412,-3.905,(Hex)4 (HexNAc)2 (Pent)1,-,1373.704,n.a.,2560.116,,UniCarbKB
860.327,10.937,(Hex)1 (HexNAc)2 (Deoxyhexose)2,-,1699.751,n.a.,2560.078,,UniCarbKB
1444.534,5.859,(HexNAc)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1115.557,n.a.,2560.091,,UniCarbKB
406.159,1.971,(HexNAc)2,-,1115.557,n.a.,1521.716,,UniCarbKB
1227.439,3.713,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1465.746,n.a.,2693.185,,UniCarbKB
1373.497,-4.554,(HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1699.751,n.a.,3073.248,,UniCarbKB
1535.55,-2.781,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1699.751,n.a.,3235.301,,UniCarbKB
1170.417,5.792,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1764.894,n.a.,2935.311,,UniCarbKB
1227.439,4.344,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1764.894,n.a.,2992.333,,UniCarbKB
876.322,-2.009,(Hex)2 (HexNAc)2 (Deoxyhexose)1,-,1610.805,n.a.,2487.127,,UniCarbKB
203.079,5.407,(HexNAc)1,-,1091.455,n.a.,1294.534,,UniCarbKB
821.28,-8.143,(Hex)3 (HexNAc)1 (Pent)1,-,2003.018,n.a.,2824.298,,UniCarbKB
1227.439,6.019,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1596.819,n.a.,2824.258,,UniCarbKB
1373.497,-2.277,(HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1699.751,n.a.,3073.248,,UniCarbKB
1170.417,4.173,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1465.746,n.a.,2636.163,,UniCarbKB
1186.412,-13.182,(Hex)4 (HexNAc)2 (Pent)1,-,1392.7,n.a.,2579.112,,UniCarbKB
1257.449,5.428,(Hex)1 (HexNAc)1 + (Man)3(GlcNAc)2,hybrid/complex,1321.615,n.a.,2579.064,,UniCarbKB
1216.423,-11.403,(Hex)2 + (Man)3(GlcNAc)2,high_man,1764.894,n.a.,2981.317,,UniCarbKB
1170.417,-5.865,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1386.714,n.a.,2557.131,,UniCarbKB
1590.592,-1.154,(HexNAc)2 (Deoxyhexose)2 + (Man)3(GlcNAc)2,hybrid/complex,1006.508,n.a.,2597.1,,UniCarbKB
1606.587,-12.245,(Hex)1 (HexNAc)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1006.508,n.a.,2613.095,,UniCarbKB
1373.497,12.679,(HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1465.746,n.a.,2839.243,,UniCarbKB
1565.56,10.623,(Hex)2 (HexNAc)1 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,938.497,n.a.,2504.057,,UniCarbKB
1038.375,-14.775,(Hex)3 (HexNAc)2 (Deoxyhexose)1,-,1465.746,n.a.,2504.121,,UniCarbKB
1868.692,-12.984,(HexNAc)2 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1596.819,n.a.,3465.511,,UniCarbKB
1681.608,13.562,(Hex)1 (HexNAc)1 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1783.811,n.a.,3465.419,,UniCarbKB
1184.433,-0.751,(Hex)3 (HexNAc)2 (Deoxyhexose)2,-,1473.721,n.a.,2658.154,,UniCarbKB
1665.613,11.15,(HexNAc)1 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1383.722,n.a.,3049.335,,UniCarbKB
1606.587,-9.949,(Hex)1 (HexNAc)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1006.508,n.a.,2613.095,,UniCarbKB
1430.518,10.98,(HexNAc)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1392.7,n.a.,2823.218,,UniCarbKB
846.312,3.896,(Hex)1 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1976.926,n.a.,2823.238,,UniCarbKB
1373.497,6.849,(HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1254.519,n.a.,2628.016,,UniCarbKB
1337.449,8.853,(Hex)7 (HexNAc)1,-,1260.62,n.a.,2598.069,,UniCarbKB
821.28,-5.949,(Hex)3 (HexNAc)1 (Pent)1,-,1867.906,n.a.,2689.186,,UniCarbKB
1373.497,-4.229,(HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1699.751,n.a.,3073.248,,UniCarbKB
1038.375,-7.208,(Hex)3 (HexNAc)2 (Deoxyhexose)1,-,501.291,n.a.,1539.666,,UniCarbKB
1590.592,4.235,(HexNAc)2 (Deoxyhexose)2 + (Man)3(GlcNAc)2,hybrid/complex,1006.508,n.a.,2597.1,,UniCarbKB
892.317,-4.787,(Hex)3 (HexNAc)2,-,1822.913,n.a.,2715.23,,UniCarbKB
1225.46,-11.784,(Hex)2 (HexNAc)3 (Deoxyhexose)2,-,1489.789,n.a.,2715.249,,UniCarbKB
1590.592,-0.384,(HexNAc)2 (Deoxyhexose)2 + (Man)3(GlcNAc)2,hybrid/complex,1006.508,n.a.,2597.1,,UniCarbKB
1606.587,-11.48,(Hex)1 (HexNAc)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1006.508,n.a.,2613.095,,UniCarbKB
1054.37,-12.683,(Hex)4 (HexNAc)2,-,1783.811,n.a.,2838.181,,UniCarbKB
2192.798,4.792,(Hex)2 (HexNAc)2 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,645.333,n.a.,2838.131,,UniCarbKB
1606.587,-10.332,(Hex)1 (HexNAc)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1006.508,n.a.,2613.095,,UniCarbKB
846.312,9.918,(Hex)1 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1976.926,n.a.,2823.238,,UniCarbKB
1170.417,-8.211,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1386.714,n.a.,2557.131,,UniCarbKB
1054.37,-5.284,(Hex)4 (HexNAc)2,-,1783.811,n.a.,2838.181,,UniCarbKB
2192.798,12.191,(Hex)2 (HexNAc)2 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,645.333,n.a.,2838.131,,UniCarbKB
203.079,5.791,(HexNAc)1,-,2041.955,n.a.,2245.034,,UniCarbKB
1337.449,8.083,(Hex)7 (HexNAc)1,-,1260.62,n.a.,2598.069,,UniCarbKB
1257.449,13.502,(Hex)1 (HexNAc)1 + (Man)3(GlcNAc)2,hybrid/complex,1260.62,n.a.,2518.069,,UniCarbKB
203.079,5.791,(HexNAc)1,-,2041.955,n.a.,2245.034,,UniCarbKB
1430.518,6.446,(HexNAc)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1361.686,n.a.,2792.204,,UniCarbKB
1362.481,8.011,(Hex)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,high_man,1383.722,n.a.,2746.203,,UniCarbKB
1389.492,5.816,(Hex)1 (HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1361.686,n.a.,2751.178,,UniCarbKB
1665.613,4.838,(HexNAc)1 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,938.497,n.a.,2604.11,,UniCarbKB
1768.64,13.985,(Hex)2 (HexNAc)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1091.455,n.a.,2860.095,,UniCarbKB
1170.417,6.03,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,637.307,n.a.,1807.724,,UniCarbKB
1227.439,6.18,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1361.686,n.a.,2589.125,,UniCarbKB
1551.545,5.835,(Hex)2 (HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1361.686,n.a.,2913.231,,UniCarbKB
821.28,-7.436,(Hex)3 (HexNAc)1 (Pent)1,-,1867.906,n.a.,2689.186,,UniCarbKB
1225.46,9.654,(Hex)2 (HexNAc)3 (Deoxyhexose)2,-,1260.62,n.a.,2486.08,,UniCarbKB
1551.545,-2.319,(Hex)2 (HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1465.746,n.a.,3017.291,,UniCarbKB
1038.375,-7.527,(Hex)3 (HexNAc)2 (Deoxyhexose)1,-,1352.662,n.a.,2391.037,,UniCarbKB
1227.439,5.021,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1361.686,n.a.,2589.125,,UniCarbKB
1362.481,3.726,(Hex)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,high_man,1321.615,n.a.,2684.096,,UniCarbKB
1535.55,7.248,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1361.686,n.a.,2897.236,,UniCarbKB
860.327,-5.864,(Hex)1 (HexNAc)2 (Deoxyhexose)2,-,1867.906,n.a.,2728.233,,UniCarbKB
892.317,-1.086,(Hex)3 (HexNAc)2,-,1867.906,n.a.,2760.223,,UniCarbKB
1373.497,3.261,(HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1386.714,n.a.,2760.211,,UniCarbKB
1581.555,-3.784,(Hex)3 (HexNAc)1 + (Man)3(GlcNAc)2,hybrid/complex,1060.504,n.a.,2642.059,,UniCarbKB
1387.512,6.813,(HexNAc)1 (Deoxyhexose)2 + (Man)3(GlcNAc)2,hybrid/complex,1254.519,n.a.,2642.031,,UniCarbKB
846.312,-13.023,(Hex)1 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1610.805,n.a.,2457.117,,UniCarbKB
1095.397,0.814,(HexNAc)1 + (Man)3(GlcNAc)2,hybrid/complex,1361.686,n.a.,2457.083,,UniCarbKB
1186.412,-13.196,(Hex)4 (HexNAc)2 (Pent)1,-,1465.746,n.a.,2652.158,,UniCarbKB
1227.439,7.651,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1386.714,n.a.,2614.153,,UniCarbKB
862.307,13.227,(Hex)2 (HexNAc)2 (Pent)1,-,1783.811,n.a.,2646.118,,UniCarbKB
1170.417,5.475,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1386.714,n.a.,2557.131,,UniCarbKB
1227.439,6.952,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1361.686,n.a.,2589.125,,UniCarbKB
821.28,-8.552,(Hex)3 (HexNAc)1 (Pent)1,-,1867.906,n.a.,2689.186,,UniCarbKB
1227.439,5.738,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1386.714,n.a.,2614.153,,UniCarbKB
1227.439,4.635,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1361.686,n.a.,2589.125,,UniCarbKB
1551.545,8.273,(Hex)2 (HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,938.497,n.a.,2490.042,,UniCarbKB
1581.555,-3.784,(Hex)3 (HexNAc)1 + (Man)3(GlcNAc)2,hybrid/complex,1060.504,n.a.,2642.059,,UniCarbKB
1387.512,6.813,(HexNAc)1 (Deoxyhexose)2 + (Man)3(GlcNAc)2,hybrid/complex,1254.519,n.a.,2642.031,,UniCarbKB
1170.417,-3.413,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1465.746,n.a.,2636.163,,UniCarbKB
1499.502,9.552,(Hex)8 (HexNAc)1,-,1745.774,n.a.,3245.276,,UniCarbKB
1170.417,-1.56,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2563.117,,UniCarbKB
862.307,14.738,(Hex)2 (HexNAc)2 (Pent)1,-,1783.811,n.a.,2646.118,,UniCarbKB
2192.798,-9.177,(Hex)2 (HexNAc)2 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,912.467,n.a.,3105.265,,UniCarbKB
1170.417,6.03,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,637.307,n.a.,1807.724,,UniCarbKB
1743.608,10.213,(Hex)4 (HexNAc)1 + (Man)3(GlcNAc)2,hybrid/complex,1976.926,n.a.,3720.534,,UniCarbKB
2076.75,0,(Hex)3 (HexNAc)2 (Deoxyhexose)2 + (Man)3(GlcNAc)2,hybrid/complex,1006.508,n.a.,3083.258,,UniCarbKB
1337.449,11.352,(Hex)7 (HexNAc)1,-,1745.774,n.a.,3083.223,,UniCarbKB
1227.439,-2.306,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1373.704,n.a.,2601.143,,UniCarbKB
1227.439,4.635,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1361.686,n.a.,2589.125,,UniCarbKB
1549.565,12.941,(Hex)1 (HexNAc)1 (Deoxyhexose)2 + (Man)3(GlcNAc)2,hybrid/complex,1386.714,n.a.,2936.279,,UniCarbKB
2076.75,0.324,(Hex)3 (HexNAc)2 (Deoxyhexose)2 + (Man)3(GlcNAc)2,hybrid/complex,1006.508,n.a.,3083.258,,UniCarbKB
1337.449,11.676,(Hex)7 (HexNAc)1,-,1745.774,n.a.,3083.223,,UniCarbKB
1227.439,8.033,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1386.714,n.a.,2614.153,,UniCarbKB
1186.412,-10.462,(Hex)4 (HexNAc)2 (Pent)1,-,1489.789,n.a.,2676.201,,UniCarbKB
1054.37,3.825,(Hex)4 (HexNAc)2,-,279.122,n.a.,1333.492,,UniCarbKB
1129.391,10.161,(Hex)4 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1822.913,n.a.,2952.304,,UniCarbKB
892.317,-8.288,(Hex)3 (HexNAc)2,-,2003.018,n.a.,2895.335,,UniCarbKB
1298.476,5.526,(HexNAc)2 + (Man)3(GlcNAc)2,hybrid/complex,1596.819,n.a.,2895.295,,UniCarbKB
1227.439,-14.096,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1822.913,n.a.,3050.352,,UniCarbKB
1008.365,-3.605,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,2041.955,n.a.,3050.32,,UniCarbKB
1576.576,3.934,(HexNAc)2 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1473.721,n.a.,3050.297,,UniCarbKB
1170.417,7.54,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1879.869,n.a.,3050.286,,UniCarbKB
1499.502,10.169,(Hex)8 (HexNAc)1,-,1745.774,n.a.,3245.276,,UniCarbKB
1022.38,-0.66,(Hex)2 (HexNAc)2 (Deoxyhexose)2,-,2003.018,n.a.,3025.398,,UniCarbKB
1170.417,7.933,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1854.955,n.a.,3025.372,,UniCarbKB
1227.439,6.611,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1797.937,n.a.,3025.376,,UniCarbKB
1298.476,-4.51,(HexNAc)2 + (Man)3(GlcNAc)2,hybrid/complex,1361.686,n.a.,2660.162,,UniCarbKB
1186.412,6.391,(Hex)4 (HexNAc)2 (Pent)1,-,1473.721,n.a.,2660.133,,UniCarbKB
876.322,6.391,(Hex)2 (HexNAc)2 (Deoxyhexose)1,-,1783.811,n.a.,2660.133,,UniCarbKB
892.317,-6.907,(Hex)3 (HexNAc)2,-,2003.018,n.a.,2895.335,,UniCarbKB
1298.476,6.908,(HexNAc)2 + (Man)3(GlcNAc)2,hybrid/complex,1596.819,n.a.,2895.295,,UniCarbKB
2192.798,-7.245,(Hex)2 (HexNAc)2 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,912.467,n.a.,3105.265,,UniCarbKB
1681.608,1.22,(Hex)1 (HexNAc)1 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1596.819,n.a.,3278.427,,UniCarbKB
876.322,-11.285,(Hex)2 (HexNAc)2 (Deoxyhexose)1,-,2402.146,n.a.,3278.468,,UniCarbKB
1430.518,-8.845,(HexNAc)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1847.942,n.a.,3278.46,,UniCarbKB
1535.55,0.305,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1742.88,n.a.,3278.43,,UniCarbKB
1444.534,4.811,(HexNAc)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1465.746,n.a.,2910.28,,UniCarbKB
1227.439,-1.537,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1373.704,n.a.,2601.143,,UniCarbKB
1227.439,5.021,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1361.686,n.a.,2589.125,,UniCarbKB
1419.502,-8.213,(Hex)2 (HexNAc)1 + (Man)3(GlcNAc)2,hybrid/complex,1745.774,n.a.,3165.276,,UniCarbKB
714.27,13.366,(Hex)1 (HexNAc)2 (Deoxyhexose)1,-,1006.508,n.a.,1720.778,,UniCarbKB
1298.476,-6.39,(HexNAc)2 + (Man)3(GlcNAc)2,hybrid/complex,1361.686,n.a.,2660.162,,UniCarbKB
1186.412,4.511,(Hex)4 (HexNAc)2 (Pent)1,-,1473.721,n.a.,2660.133,,UniCarbKB
876.322,4.511,(Hex)2 (HexNAc)2 (Deoxyhexose)1,-,1783.811,n.a.,2660.133,,UniCarbKB
2076.75,-0.972,(Hex)3 (HexNAc)2 (Deoxyhexose)2 + (Man)3(GlcNAc)2,hybrid/complex,1006.508,n.a.,3083.258,,UniCarbKB
1337.449,10.379,(Hex)7 (HexNAc)1,-,1745.774,n.a.,3083.223,,UniCarbKB
892.317,-7.245,(Hex)3 (HexNAc)2,-,1867.906,n.a.,2760.223,,UniCarbKB
1373.497,-2.897,(HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1386.714,n.a.,2760.211,,UniCarbKB
1946.687,-10.958,(Hex)4 (HexNAc)2 + (Man)3(GlcNAc)2,hybrid/complex,1976.926,n.a.,3923.613,,UniCarbKB
1576.576,-12.253,(HexNAc)2 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,912.467,n.a.,2489.043,,UniCarbKB
1576.576,-11.048,(HexNAc)2 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,912.467,n.a.,2489.043,,UniCarbKB
1186.412,-10.462,(Hex)4 (HexNAc)2 (Pent)1,-,1489.789,n.a.,2676.201,,UniCarbKB
892.317,-7.943,(Hex)3 (HexNAc)2,-,2003.018,n.a.,2895.335,,UniCarbKB
1298.476,5.872,(HexNAc)2 + (Man)3(GlcNAc)2,hybrid/complex,1596.819,n.a.,2895.295,,UniCarbKB
1038.375,-3.287,(Hex)3 (HexNAc)2 (Deoxyhexose)1,-,2003.018,n.a.,3041.393,,UniCarbKB
1444.534,9.864,(HexNAc)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1596.819,n.a.,3041.353,,UniCarbKB
1186.412,5.261,(Hex)4 (HexNAc)2 (Pent)1,-,1854.955,n.a.,3041.367,,UniCarbKB
1298.476,8.878,(HexNAc)2 + (Man)3(GlcNAc)2,hybrid/complex,1742.88,n.a.,3041.356,,UniCarbKB
2192.798,5.929,(Hex)2 (HexNAc)2 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1854.955,n.a.,4047.753,,UniCarbKB
1946.687,11.364,(Hex)4 (HexNAc)2 + (Man)3(GlcNAc)2,hybrid/complex,2101.044,n.a.,4047.731,,UniCarbKB
860.327,-3.841,(Hex)1 (HexNAc)2 (Deoxyhexose)2,-,2003.018,n.a.,2863.345,,UniCarbKB
1008.365,4.889,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1854.955,n.a.,2863.32,,UniCarbKB
1298.476,4.421,(HexNAc)2 + (Man)3(GlcNAc)2,hybrid/complex,1867.906,n.a.,3166.382,,UniCarbKB
1008.365,5.056,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,2156.004,n.a.,3164.369,,UniCarbKB
1024.36,11.061,(Hex)3 (HexNAc)2 (Pent)1,-,2139.99,n.a.,3164.35,,UniCarbKB
1170.417,-3.701,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1260.62,n.a.,2431.037,,UniCarbKB
406.159,5.091,(HexNAc)2,-,1361.686,n.a.,1767.845,,UniCarbKB
1736.65,-0.899,(HexNAc)2 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,1596.819,n.a.,3333.469,,UniCarbKB
1535.55,-6.299,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1797.937,n.a.,3333.487,,UniCarbKB
1590.592,-1.799,(HexNAc)2 (Deoxyhexose)2 + (Man)3(GlcNAc)2,hybrid/complex,1742.88,n.a.,3333.472,,UniCarbKB
1298.476,-4.51,(HexNAc)2 + (Man)3(GlcNAc)2,hybrid/complex,1361.686,n.a.,2660.162,,UniCarbKB
1186.412,6.391,(Hex)4 (HexNAc)2 (Pent)1,-,1473.721,n.a.,2660.133,,UniCarbKB
876.322,6.391,(Hex)2 (HexNAc)2 (Deoxyhexose)1,-,1783.811,n.a.,2660.133,,UniCarbKB
1898.703,-1.28,(Hex)1 (HexNAc)2 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,2003.018,n.a.,3901.721,,UniCarbKB
2046.74,5.382,(Hex)2 (HexNAc)2 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1854.955,n.a.,3901.695,,UniCarbKB
1022.38,-3.503,(Hex)2 (HexNAc)2 (Deoxyhexose)2,-,2402.146,n.a.,3424.526,,UniCarbKB
1576.576,-1.167,(HexNAc)2 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1847.942,n.a.,3424.518,,UniCarbKB
1681.608,7.592,(Hex)1 (HexNAc)1 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1742.88,n.a.,3424.488,,UniCarbKB
1519.555,-3.348,(HexNAc)1 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1764.894,n.a.,3284.449,,UniCarbKB
1681.608,-2.61,(Hex)1 (HexNAc)1 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1764.894,n.a.,3446.502,,UniCarbKB
1227.439,5.793,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1361.686,n.a.,2589.125,,UniCarbKB
1227.439,3.416,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1699.751,n.a.,2927.19,,UniCarbKB
1540.528,-14.347,(Hex)4 + (Man)3(GlcNAc)2,high_man,1386.714,n.a.,2927.242,,UniCarbKB
1170.417,1.67,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1822.913,n.a.,2993.33,,UniCarbKB
1606.587,11.359,(Hex)1 (HexNAc)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1386.714,n.a.,2993.301,,UniCarbKB
892.317,-8.685,(Hex)3 (HexNAc)2,-,2101.044,n.a.,2993.361,,UniCarbKB
1535.55,-11.513,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1764.894,n.a.,3300.444,,UniCarbKB
1681.608,7.993,(Hex)1 (HexNAc)1 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,645.333,n.a.,2326.941,,UniCarbKB
1681.608,8.423,(Hex)1 (HexNAc)1 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,645.333,n.a.,2326.941,,UniCarbKB
1576.576,-11.048,(HexNAc)2 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,912.467,n.a.,2489.043,,UniCarbKB
1727.613,-4.693,(Hex)3 (HexNAc)1 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,637.307,n.a.,2364.92,,UniCarbKB
1535.55,-10.907,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1764.894,n.a.,3300.444,,UniCarbKB
860.327,6.536,(Hex)1 (HexNAc)2 (Deoxyhexose)2,-,501.291,n.a.,1361.618,,UniCarbKB
1665.613,9.809,(HexNAc)1 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1596.819,n.a.,3262.432,,UniCarbKB
860.327,-2.758,(Hex)1 (HexNAc)2 (Deoxyhexose)2,-,2402.146,n.a.,3262.473,,UniCarbKB
1519.555,8.889,(HexNAc)1 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1742.88,n.a.,3262.435,,UniCarbKB
1576.576,-9.842,(HexNAc)2 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,912.467,n.a.,2489.043,,UniCarbKB
1373.497,-14.463,(HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1115.557,n.a.,2489.054,,UniCarbKB
1665.613,8.889,(HexNAc)1 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1596.819,n.a.,3262.432,,UniCarbKB
860.327,-3.677,(Hex)1 (HexNAc)2 (Deoxyhexose)2,-,2402.146,n.a.,3262.473,,UniCarbKB
