glycoform mass,?mass (ppm),structure,type,peptide mass [M],peptide sequence,theoretical glycopeptide mass,mod.,Links
1170.417,8.003,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1854.955,n.a.,3025.372,,UniCarbKB
1186.412,6.313,(Hex)4 (HexNAc)2 (Pent)1,-,1473.721,n.a.,2660.133,,UniCarbKB
1298.476,-4.535,(HexNAc)2 + (Man)3(GlcNAc)2,hybrid/complex,1361.686,n.a.,2660.162,,UniCarbKB
1419.502,6.351,(Hex)2 (HexNAc)1 + (Man)3(GlcNAc)2,hybrid/complex,1101.603,n.a.,2521.105,,UniCarbKB
876.322,-11.355,(Hex)2 (HexNAc)2 (Deoxyhexose)1,-,2402.146,n.a.,3278.468,,UniCarbKB
1419.502,-5.639,(Hex)2 (HexNAc)1 + (Man)3(GlcNAc)2,hybrid/complex,1181.652,n.a.,2601.154,,UniCarbKB
1499.502,13.076,(Hex)8 (HexNAc)1,-,1101.603,n.a.,2601.105,,UniCarbKB
1241.455,12.055,(HexNAc)1 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1347.652,n.a.,2589.107,,UniCarbKB
1227.439,4.995,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1361.686,n.a.,2589.125,,UniCarbKB
1419.502,-8.347,(Hex)2 (HexNAc)1 + (Man)3(GlcNAc)2,hybrid/complex,1745.774,n.a.,3165.276,,UniCarbKB
1186.412,4.434,(Hex)4 (HexNAc)2 (Pent)1,-,1473.721,n.a.,2660.133,,UniCarbKB
1298.476,-6.414,(HexNAc)2 + (Man)3(GlcNAc)2,hybrid/complex,1361.686,n.a.,2660.162,,UniCarbKB
1337.449,10.241,(Hex)7 (HexNAc)1,-,1745.774,n.a.,3083.223,,UniCarbKB
1373.497,-3.017,(HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1386.714,n.a.,2760.211,,UniCarbKB
1298.476,5.986,(HexNAc)2 + (Man)3(GlcNAc)2,hybrid/complex,1377.681,n.a.,2676.157,,UniCarbKB
1419.502,14.999,(Hex)2 (HexNAc)1 + (Man)3(GlcNAc)2,hybrid/complex,1091.455,n.a.,2510.957,,UniCarbKB
1186.412,5.33,(Hex)4 (HexNAc)2 (Pent)1,-,1854.955,n.a.,3041.367,,UniCarbKB
2192.798,5.982,(Hex)2 (HexNAc)2 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1854.955,n.a.,4047.753,,UniCarbKB
1008.365,4.963,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1854.955,n.a.,2863.32,,UniCarbKB
1419.502,14.999,(Hex)2 (HexNAc)1 + (Man)3(GlcNAc)2,hybrid/complex,1091.455,n.a.,2510.957,,UniCarbKB
1170.417,-3.603,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1260.62,n.a.,2431.037,,UniCarbKB
406.159,5.054,(HexNAc)2,-,1361.686,n.a.,1767.845,,UniCarbKB
1186.412,6.313,(Hex)4 (HexNAc)2 (Pent)1,-,1473.721,n.a.,2660.133,,UniCarbKB
1298.476,-4.535,(HexNAc)2 + (Man)3(GlcNAc)2,hybrid/complex,1361.686,n.a.,2660.162,,UniCarbKB
2046.74,5.437,(Hex)2 (HexNAc)2 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1854.955,n.a.,3901.695,,UniCarbKB
1022.38,-3.57,(Hex)2 (HexNAc)2 (Deoxyhexose)2,-,2402.146,n.a.,3424.526,,UniCarbKB
1241.455,12.827,(HexNAc)1 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1347.652,n.a.,2589.107,,UniCarbKB
1227.439,5.768,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1361.686,n.a.,2589.125,,UniCarbKB
1540.528,-14.46,(Hex)4 + (Man)3(GlcNAc)2,high_man,1386.714,n.a.,2927.242,,UniCarbKB
1606.587,11.248,(Hex)1 (HexNAc)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1386.714,n.a.,2993.301,,UniCarbKB
860.327,-2.828,(Hex)1 (HexNAc)2 (Deoxyhexose)2,-,2402.146,n.a.,3262.473,,UniCarbKB
860.327,-3.748,(Hex)1 (HexNAc)2 (Deoxyhexose)2,-,2402.146,n.a.,3262.473,,UniCarbKB
1738.629,7.016,(Hex)1 (HexNAc)2 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1854.955,n.a.,3593.584,,UniCarbKB
1535.55,7.141,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1854.955,n.a.,3390.505,,UniCarbKB
1373.497,3.783,(HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1854.955,n.a.,3228.452,,UniCarbKB
1227.439,11.732,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1347.652,n.a.,2575.091,,UniCarbKB
1535.55,-2.454,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1181.652,n.a.,2717.202,,UniCarbKB
1565.56,-0.588,(Hex)2 (HexNAc)1 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1392.7,n.a.,2958.26,,UniCarbKB
1170.417,2.714,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1854.955,n.a.,3025.372,,UniCarbKB
1227.439,1.042,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1854.955,n.a.,3082.394,,UniCarbKB
1008.365,2.519,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1854.955,n.a.,2863.32,,UniCarbKB
1170.417,4.698,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1854.955,n.a.,3025.372,,UniCarbKB
1008.365,3.217,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1854.955,n.a.,2863.32,,UniCarbKB
1170.417,3.706,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1854.955,n.a.,3025.372,,UniCarbKB
1373.497,1.621,(HexNAc)1 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1101.603,n.a.,2475.1,,UniCarbKB
1170.417,5.359,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1854.955,n.a.,3025.372,,UniCarbKB
1241.455,10.51,(HexNAc)1 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1347.652,n.a.,2589.107,,UniCarbKB
1227.439,3.451,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1361.686,n.a.,2589.125,,UniCarbKB
1170.417,5.242,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1181.652,n.a.,2352.069,,UniCarbKB
1681.608,-10.361,(Hex)1 (HexNAc)1 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1181.652,n.a.,2863.26,,UniCarbKB
1389.492,5.865,(Hex)1 (HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1473.721,n.a.,2863.213,,UniCarbKB
1170.417,4.392,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1181.652,n.a.,2352.069,,UniCarbKB
1129.391,7.213,(Hex)4 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1260.62,n.a.,2390.011,,UniCarbKB
846.312,3.78,(Hex)1 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1854.955,n.a.,2701.267,,UniCarbKB
1581.555,2.247,(Hex)3 (HexNAc)1 + (Man)3(GlcNAc)2,hybrid/complex,1386.714,n.a.,2968.269,,UniCarbKB
1590.592,1.017,(HexNAc)2 (Deoxyhexose)2 + (Man)3(GlcNAc)2,hybrid/complex,1377.681,n.a.,2968.273,,UniCarbKB
1606.587,0.988,(Hex)1 (HexNAc)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1361.686,n.a.,2968.273,,UniCarbKB
1337.449,8.175,(Hex)7 (HexNAc)1,-,1260.62,n.a.,2598.069,,UniCarbKB
1129.391,6.376,(Hex)4 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1260.62,n.a.,2390.011,,UniCarbKB
1008.365,1.82,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1854.955,n.a.,2863.32,,UniCarbKB
1227.439,3.043,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1181.652,n.a.,2409.091,,UniCarbKB
1022.38,1.523,(Hex)2 (HexNAc)2 (Deoxyhexose)2,-,1386.714,n.a.,2409.094,,UniCarbKB
1389.492,-8.826,(Hex)1 (HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1101.603,n.a.,2491.095,,UniCarbKB
1129.391,-1.631,(Hex)4 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1361.686,n.a.,2491.077,,UniCarbKB
1227.439,3.962,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1854.955,n.a.,3082.394,,UniCarbKB
1727.613,14.184,(Hex)3 (HexNAc)1 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1392.7,n.a.,3120.313,,UniCarbKB
1227.439,3.873,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1181.652,n.a.,2409.091,,UniCarbKB
1022.38,2.354,(Hex)2 (HexNAc)2 (Deoxyhexose)2,-,1386.714,n.a.,2409.094,,UniCarbKB
1008.365,2.434,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1181.652,n.a.,2190.017,,UniCarbKB
1038.375,1.456,(Hex)3 (HexNAc)2 (Deoxyhexose)1,-,1854.955,n.a.,2893.33,,UniCarbKB
1008.365,3.916,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1854.955,n.a.,2863.32,,UniCarbKB
1038.375,2.163,(Hex)3 (HexNAc)2 (Deoxyhexose)1,-,1392.7,n.a.,2431.075,,UniCarbKB
1170.417,5.689,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1854.955,n.a.,3025.372,,UniCarbKB
1129.391,5.539,(Hex)4 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1260.62,n.a.,2390.011,,UniCarbKB
1170.417,4.037,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1854.955,n.a.,3025.372,,UniCarbKB
1038.375,-1.202,(Hex)3 (HexNAc)2 (Deoxyhexose)1,-,1181.652,n.a.,2220.027,,UniCarbKB
1387.512,5.377,(HexNAc)1 (Deoxyhexose)2 + (Man)3(GlcNAc)2,hybrid/complex,1260.62,n.a.,2648.132,,UniCarbKB
1419.502,-3.961,(Hex)2 (HexNAc)1 + (Man)3(GlcNAc)2,hybrid/complex,1101.603,n.a.,2521.105,,UniCarbKB
1170.417,4.392,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1181.652,n.a.,2352.069,,UniCarbKB
1170.417,5.563,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2563.117,,UniCarbKB
1241.455,8.579,(HexNAc)1 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1347.652,n.a.,2589.107,,UniCarbKB
1227.439,1.519,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1361.686,n.a.,2589.125,,UniCarbKB
1170.417,4.392,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1181.652,n.a.,2352.069,,UniCarbKB
1129.391,7.213,(Hex)4 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1260.62,n.a.,2390.011,,UniCarbKB
1184.433,-11.397,(Hex)3 (HexNAc)2 (Deoxyhexose)2,-,1352.662,n.a.,2537.095,,UniCarbKB
1170.417,6.343,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2563.117,,UniCarbKB
1008.365,5.173,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1181.652,n.a.,2190.017,,UniCarbKB
1129.391,7.213,(Hex)4 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1260.62,n.a.,2390.011,,UniCarbKB
1024.36,4.229,(Hex)3 (HexNAc)2 (Pent)1,-,1181.652,n.a.,2206.012,,UniCarbKB
1227.439,3.458,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1181.652,n.a.,2409.091,,UniCarbKB
1022.38,1.938,(Hex)2 (HexNAc)2 (Deoxyhexose)2,-,1386.714,n.a.,2409.094,,UniCarbKB
1008.365,5.173,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1181.652,n.a.,2190.017,,UniCarbKB
1008.365,5.662,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1854.955,n.a.,2863.32,,UniCarbKB
552.217,5.489,(HexNAc)2 (Deoxyhexose)1,-,1854.955,n.a.,2407.172,,UniCarbKB
1024.36,3.776,(Hex)3 (HexNAc)2 (Pent)1,-,1181.652,n.a.,2206.012,,UniCarbKB
730.264,-14.362,(Hex)2 (HexNAc)2,-,1352.662,n.a.,2082.926,,UniCarbKB
846.312,7.853,(Hex)1 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1854.955,n.a.,2701.267,,UniCarbKB
1079.402,-14.139,(Hex)2 (HexNAc)3 (Deoxyhexose)1,-,2402.146,n.a.,3481.548,,UniCarbKB
1022.38,13.395,(Hex)2 (HexNAc)2 (Deoxyhexose)2,-,1361.686,n.a.,2384.066,,UniCarbKB
1186.412,14.684,(Hex)4 (HexNAc)2 (Pent)1,-,1347.652,n.a.,2534.064,,UniCarbKB
1170.417,6.35,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1854.955,n.a.,3025.372,,UniCarbKB
1499.502,4.535,(Hex)8 (HexNAc)1,-,1854.955,n.a.,3354.457,,UniCarbKB
1095.397,5.73,(HexNAc)1 + (Man)3(GlcNAc)2,hybrid/complex,1392.7,n.a.,2488.097,,UniCarbKB
1170.417,5.667,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1181.652,n.a.,2352.069,,UniCarbKB
1170.417,6.092,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1181.652,n.a.,2352.069,,UniCarbKB
1186.412,12.711,(Hex)4 (HexNAc)2 (Pent)1,-,1347.652,n.a.,2534.064,,UniCarbKB
203.079,5.448,(HexNAc)1,-,1854.955,n.a.,2058.034,,UniCarbKB
2192.798,5.092,(Hex)2 (HexNAc)2 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1392.7,n.a.,3585.498,,UniCarbKB
1024.36,14.001,(Hex)3 (HexNAc)2 (Pent)1,-,1347.652,n.a.,2372.012,,UniCarbKB
1008.365,6.383,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,2402.146,n.a.,3410.511,,UniCarbKB
1681.608,11.861,(Hex)1 (HexNAc)1 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1101.603,n.a.,2783.211,,UniCarbKB
1170.417,5.814,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,2402.146,n.a.,3572.563,,UniCarbKB
552.217,4.242,(HexNAc)2 (Deoxyhexose)1,-,1854.955,n.a.,2407.172,,UniCarbKB
730.264,-13.882,(Hex)2 (HexNAc)2,-,1352.662,n.a.,2082.926,,UniCarbKB
1008.365,6.011,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1854.955,n.a.,2863.32,,UniCarbKB
1008.365,-5.306,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2401.065,,UniCarbKB
1008.365,-5.306,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2401.065,,UniCarbKB
1008.365,7.552,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1377.681,n.a.,2386.046,,UniCarbKB
1024.36,7.516,(Hex)3 (HexNAc)2 (Pent)1,-,1361.686,n.a.,2386.046,,UniCarbKB
1186.412,13.106,(Hex)4 (HexNAc)2 (Pent)1,-,1347.652,n.a.,2534.064,,UniCarbKB
1170.417,5.814,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,2402.146,n.a.,3572.563,,UniCarbKB
1170.417,5.689,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1854.955,n.a.,3025.372,,UniCarbKB
1008.365,4.624,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,2402.146,n.a.,3410.511,,UniCarbKB
203.079,7.391,(HexNAc)1,-,1854.955,n.a.,2058.034,,UniCarbKB
846.312,-7.476,(Hex)1 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2239.012,,UniCarbKB
1227.439,4.345,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,2402.146,n.a.,3629.585,,UniCarbKB
846.312,-7.476,(Hex)1 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2239.012,,UniCarbKB
203.079,5.448,(HexNAc)1,-,1854.955,n.a.,2058.034,,UniCarbKB
1576.576,6.646,(HexNAc)2 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1181.652,n.a.,2758.228,,UniCarbKB
1008.365,4.038,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,2402.146,n.a.,3410.511,,UniCarbKB
1022.38,2.561,(Hex)2 (HexNAc)2 (Deoxyhexose)2,-,1352.662,n.a.,2375.042,,UniCarbKB
1170.417,4.694,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,2402.146,n.a.,3572.563,,UniCarbKB
1170.417,5.109,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1377.681,n.a.,2548.098,,UniCarbKB
1200.428,12.249,(Hex)4 (HexNAc)2 (Deoxyhexose)1,-,1347.652,n.a.,2548.08,,UniCarbKB
1186.412,5.076,(Hex)4 (HexNAc)2 (Pent)1,-,1361.686,n.a.,2548.098,,UniCarbKB
1008.365,4.624,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,2402.146,n.a.,3410.511,,UniCarbKB
1170.417,3.612,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2563.117,,UniCarbKB
1008.365,-5.306,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2401.065,,UniCarbKB
1170.417,5.109,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1377.681,n.a.,2548.098,,UniCarbKB
1200.428,12.249,(Hex)4 (HexNAc)2 (Deoxyhexose)1,-,1347.652,n.a.,2548.08,,UniCarbKB
1186.412,5.076,(Hex)4 (HexNAc)2 (Pent)1,-,1361.686,n.a.,2548.098,,UniCarbKB
1170.417,4.694,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,2402.146,n.a.,3572.563,,UniCarbKB
1008.365,-7.388,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2401.065,,UniCarbKB
1038.375,-10.42,(Hex)3 (HexNAc)2 (Deoxyhexose)1,-,1352.662,n.a.,2391.037,,UniCarbKB
1038.375,-10.838,(Hex)3 (HexNAc)2 (Deoxyhexose)1,-,1352.662,n.a.,2391.037,,UniCarbKB
1008.365,4.624,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,2402.146,n.a.,3410.511,,UniCarbKB
1227.439,6.533,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1377.681,n.a.,2605.12,,UniCarbKB
1257.449,13.9,(Hex)1 (HexNAc)1 + (Man)3(GlcNAc)2,hybrid/complex,1347.652,n.a.,2605.101,,UniCarbKB
1227.439,3.078,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1377.681,n.a.,2605.12,,UniCarbKB
1257.449,10.445,(Hex)1 (HexNAc)1 + (Man)3(GlcNAc)2,hybrid/complex,1347.652,n.a.,2605.101,,UniCarbKB
1170.417,4.392,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2563.117,,UniCarbKB
1170.417,4.698,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1854.955,n.a.,3025.372,,UniCarbKB
1576.576,3.455,(HexNAc)2 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1392.7,n.a.,2969.276,,UniCarbKB
552.217,3.984,(HexNAc)2 (Deoxyhexose)1,-,2402.146,n.a.,2954.363,,UniCarbKB
1499.502,-9.99,(Hex)8 (HexNAc)1,-,1101.603,n.a.,2601.105,,UniCarbKB
1008.365,4.917,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,2402.146,n.a.,3410.511,,UniCarbKB
1576.576,8.096,(HexNAc)2 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1181.652,n.a.,2758.228,,UniCarbKB
1499.502,-11.528,(Hex)8 (HexNAc)1,-,1101.603,n.a.,2601.105,,UniCarbKB
1227.439,5.442,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1392.7,n.a.,2620.139,,UniCarbKB
1170.417,4.392,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2563.117,,UniCarbKB
1079.402,10.589,(Hex)2 (HexNAc)3 (Deoxyhexose)1,-,1377.681,n.a.,2457.083,,UniCarbKB
1095.397,10.555,(HexNAc)1 + (Man)3(GlcNAc)2,hybrid/complex,1361.686,n.a.,2457.083,,UniCarbKB
1227.439,5.442,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1392.7,n.a.,2620.139,,UniCarbKB
1008.365,6.294,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1377.681,n.a.,2386.046,,UniCarbKB
1038.375,14.338,(Hex)3 (HexNAc)2 (Deoxyhexose)1,-,1347.652,n.a.,2386.027,,UniCarbKB
1024.36,6.259,(Hex)3 (HexNAc)2 (Pent)1,-,1361.686,n.a.,2386.046,,UniCarbKB
1170.417,5.894,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1377.681,n.a.,2548.098,,UniCarbKB
1200.428,13.034,(Hex)4 (HexNAc)2 (Deoxyhexose)1,-,1347.652,n.a.,2548.08,,UniCarbKB
1186.412,5.861,(Hex)4 (HexNAc)2 (Pent)1,-,1361.686,n.a.,2548.098,,UniCarbKB
1008.365,4.689,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2401.065,,UniCarbKB
1702.581,10.169,(Hex)5 + (Man)3(GlcNAc)2,high_man,1181.652,n.a.,2884.233,,UniCarbKB
406.159,4.191,(HexNAc)2,-,2402.146,n.a.,2808.305,,UniCarbKB
1008.365,3.916,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1854.955,n.a.,2863.32,,UniCarbKB
1024.36,-1.133,(Hex)3 (HexNAc)2 (Pent)1,-,1392.7,n.a.,2417.06,,UniCarbKB
1576.576,11.362,(HexNAc)2 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1386.714,n.a.,2963.29,,UniCarbKB
1095.397,-3.631,(HexNAc)1 + (Man)3(GlcNAc)2,hybrid/complex,1377.681,n.a.,2473.078,,UniCarbKB
203.079,4.134,(HexNAc)1,-,2402.146,n.a.,2605.225,,UniCarbKB
1022.38,-13.971,(Hex)2 (HexNAc)2 (Deoxyhexose)2,-,1392.7,n.a.,2415.08,,UniCarbKB
1184.433,-11.363,(Hex)3 (HexNAc)2 (Deoxyhexose)2,-,1473.721,n.a.,2658.154,,UniCarbKB
1170.417,4.782,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2563.117,,UniCarbKB
1460.529,-11.607,(Hex)1 (HexNAc)2 + (Man)3(GlcNAc)2,hybrid/complex,1181.652,n.a.,2642.181,,UniCarbKB
1540.528,7.196,(Hex)4 + (Man)3(GlcNAc)2,high_man,1101.603,n.a.,2642.131,,UniCarbKB
203.079,-1.717,(HexNAc)1,-,1392.7,n.a.,1595.779,,UniCarbKB
203.079,4.902,(HexNAc)1,-,2402.146,n.a.,2605.225,,UniCarbKB
203.079,4.902,(HexNAc)1,-,2402.146,n.a.,2605.225,,UniCarbKB
1743.608,4.812,(Hex)4 (HexNAc)1 + (Man)3(GlcNAc)2,hybrid/complex,1377.681,n.a.,3121.289,,UniCarbKB
1768.64,0.667,(Hex)2 (HexNAc)2 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1352.662,n.a.,3121.302,,UniCarbKB
1241.455,-6.536,(HexNAc)1 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1879.869,n.a.,3121.324,,UniCarbKB
1184.433,-7.977,(Hex)3 (HexNAc)2 (Deoxyhexose)2,-,1473.721,n.a.,2658.154,,UniCarbKB
1227.439,13.838,(HexNAc)1 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1392.7,n.a.,2620.139,,UniCarbKB
1170.417,4.782,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2563.117,,UniCarbKB
1008.365,-4.473,(Hex)2 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2401.065,,UniCarbKB
1079.402,6.519,(Hex)2 (HexNAc)3 (Deoxyhexose)1,-,1377.681,n.a.,2457.083,,UniCarbKB
1095.397,6.485,(HexNAc)1 + (Man)3(GlcNAc)2,hybrid/complex,1361.686,n.a.,2457.083,,UniCarbKB
203.079,4.902,(HexNAc)1,-,2402.146,n.a.,2605.225,,UniCarbKB
1022.38,-14.799,(Hex)2 (HexNAc)2 (Deoxyhexose)2,-,1392.7,n.a.,2415.08,,UniCarbKB
1184.433,-3.462,(Hex)3 (HexNAc)2 (Deoxyhexose)2,-,1473.721,n.a.,2658.154,,UniCarbKB
1170.417,4.392,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2563.117,,UniCarbKB
203.079,4.902,(HexNAc)1,-,2402.146,n.a.,2605.225,,UniCarbKB
203.079,4.518,(HexNAc)1,-,2402.146,n.a.,2605.225,,UniCarbKB
1170.417,4.037,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1854.955,n.a.,3025.372,,UniCarbKB
1170.417,4.002,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2563.117,,UniCarbKB
1170.417,5.953,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2563.117,,UniCarbKB
1170.417,-2.474,(Hex)3 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1386.714,n.a.,2557.131,,UniCarbKB
1430.518,-1.323,(HexNAc)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1091.455,n.a.,2521.973,,UniCarbKB
